subjID	participant	shift	activity	explosion	pumps
06N12	06	N1	2	1	78
06N12	06	N1	2	1	56
06N21	06	N2	1	0	60
06N21	06	N2	1	1	5
06N21	06	N2	1	0	70
06N21	06	N2	1	1	24
06N21	06	N2	1	0	36
06N21	06	N2	1	0	64
06N21	06	N2	1	0	80
06N21	06	N2	1	1	33
06N21	06	N2	1	0	48
06N21	06	N2	1	1	73
06N21	06	N2	1	1	28
06N21	06	N2	1	0	48
06N21	06	N2	1	1	56
06N21	06	N2	1	0	80
06N21	06	N2	1	0	50
06N21	06	N2	1	1	49
06N21	06	N2	1	1	23
06N21	06	N2	1	1	44
06N21	06	N2	1	0	70
06N21	06	N2	1	0	30
06N21	06	N2	1	1	27
06N21	06	N2	1	0	30
06N21	06	N2	1	1	44
06N21	06	N2	1	0	36
06N21	06	N2	1	0	50
06N21	06	N2	1	0	80
06N21	06	N2	1	1	29
06N21	06	N2	1	1	2
06N21	06	N2	1	1	25
06N21	06	N2	1	1	54
06N22	06	N2	2	0	64
06N22	06	N2	2	0	80
06N22	06	N2	2	1	46
06N22	06	N2	2	1	13
06N22	06	N2	2	0	36
06N22	06	N2	2	1	19
06N22	06	N2	2	1	20
06N22	06	N2	2	1	13
06N22	06	N2	2	0	70
06N22	06	N2	2	1	10
06N22	06	N2	2	1	80
06N22	06	N2	2	0	56
06N22	06	N2	2	1	6
06N22	06	N2	2	0	48
06N22	06	N2	2	1	22
06N22	06	N2	2	0	100
06N22	06	N2	2	1	21
06N22	06	N2	2	0	36
06N22	06	N2	2	1	29
06N22	06	N2	2	0	80
06N22	06	N2	2	0	76
06N22	06	N2	2	0	36
06N22	06	N2	2	0	80
06N22	06	N2	2	1	73
06N22	06	N2	2	0	48
06N22	06	N2	2	0	78
06N22	06	N2	2	0	48
06N22	06	N2	2	1	21
06N22	06	N2	2	1	13
06N22	06	N2	2	1	13
09D11	09	D1	1	1	20
09D11	09	D1	1	0	12
09D11	09	D1	1	0	18
09D11	09	D1	1	1	13
09D11	09	D1	1	1	14
09D11	09	D1	1	1	19
09D11	09	D1	1	0	18
09D11	09	D1	1	0	15
09D11	09	D1	1	0	45
09D11	09	D1	1	0	50
09D11	09	D1	1	0	28
09D11	09	D1	1	0	76
09D11	09	D1	1	1	21
09D11	09	D1	1	1	25
09D11	09	D1	1	1	20
09D11	09	D1	1	1	34
09D11	09	D1	1	0	35
09D11	09	D1	1	0	66
09D11	09	D1	1	1	2
09D11	09	D1	1	0	18
09D11	09	D1	1	0	78
09D11	09	D1	1	0	67
09D11	09	D1	1	0	25
09D11	09	D1	1	1	7
09D11	09	D1	1	0	5
09D11	09	D1	1	0	65
09D11	09	D1	1	1	69
09D11	09	D1	1	0	75
09D11	09	D1	1	0	25
09D11	09	D1	1	0	20
09D12	09	D1	2	0	55
09D12	09	D1	2	0	43
09D12	09	D1	2	0	32
09D12	09	D1	2	0	21
09D12	09	D1	2	1	10
09D12	09	D1	2	1	7
09D12	09	D1	2	0	68
09D12	09	D1	2	1	27
09D12	09	D1	2	1	26
09D12	09	D1	2	0	45
09D12	09	D1	2	0	88
09D12	09	D1	2	0	65
09D12	09	D1	2	0	58
09D12	09	D1	2	1	32
09D12	09	D1	2	1	43
09D12	09	D1	2	0	54
09D12	09	D1	2	1	21
09D12	09	D1	2	0	16
09D12	09	D1	2	0	100
09D12	09	D1	2	0	59
09D12	09	D1	2	1	24
09D12	09	D1	2	0	25
09D12	09	D1	2	0	53
09D12	09	D1	2	0	101
09D12	09	D1	2	1	56
09D12	09	D1	2	0	57
09D12	09	D1	2	1	56
09D12	09	D1	2	0	60
09D12	09	D1	2	1	16
09D12	09	D1	2	0	25
09D21	09	D2	1	1	60
09D21	09	D2	1	1	31
09D21	09	D2	1	0	23
09D21	09	D2	1	0	34
09D21	09	D2	1	1	12
09D21	09	D2	1	0	66
09D21	09	D2	1	1	72
09D21	09	D2	1	1	98
09D21	09	D2	1	0	56
09D21	09	D2	1	0	21
09D21	09	D2	1	1	5
09D21	09	D2	1	1	36
09D21	09	D2	1	0	31
09D21	09	D2	1	1	42
09D21	09	D2	1	0	75
09D21	09	D2	1	1	27
09D21	09	D2	1	1	27
09D21	09	D2	1	0	21
09D21	09	D2	1	0	44
09D21	09	D2	1	1	32
09D21	09	D2	1	0	85
09D21	09	D2	1	1	21
09D21	09	D2	1	0	18
09D21	09	D2	1	1	6
09D21	09	D2	1	0	12
09D21	09	D2	1	0	14
09D21	09	D2	1	0	33
09D21	09	D2	1	0	50
09D21	09	D2	1	1	13
09D21	09	D2	1	0	77
09D22	09	D2	2	0	50
09D22	09	D2	2	1	5
09D22	09	D2	2	0	23
09D22	09	D2	2	1	19
09D22	09	D2	2	0	18
09D22	09	D2	2	0	87
09D22	09	D2	2	1	71
09D22	09	D2	2	0	75
09D22	09	D2	2	0	45
09D22	09	D2	2	0	102
09D22	09	D2	2	1	36
09D22	09	D2	2	0	18
09D22	09	D2	2	1	20
09D22	09	D2	2	0	15
09D22	09	D2	2	0	45
09D22	09	D2	2	1	67
09D22	09	D2	2	1	47
09D22	09	D2	2	1	42
09D22	09	D2	2	0	45
09D22	09	D2	2	1	47
09D22	09	D2	2	0	22
09D22	09	D2	2	0	53
09D22	09	D2	2	1	24
09D22	09	D2	2	1	74
09D22	09	D2	2	1	60
09D22	09	D2	2	0	88
09D22	09	D2	2	0	98
09D22	09	D2	2	0	69
09D22	09	D2	2	1	4
09D22	09	D2	2	1	8
09N11	09	N1	1	1	19
09N11	09	N1	1	0	56
09N11	09	N1	1	0	88
09N11	09	N1	1	1	8
09N11	09	N1	1	1	4
09N11	09	N1	1	0	98
09N11	09	N1	1	1	90
09N11	09	N1	1	0	87
09N11	09	N1	1	1	77
09N11	09	N1	1	1	9
09N11	09	N1	1	1	30
09N11	09	N1	1	1	4
09N11	09	N1	1	0	12
09N11	09	N1	1	1	58
09N11	09	N1	1	0	77
09N11	09	N1	1	1	56
09N11	09	N1	1	1	52
09N11	09	N1	1	1	35
09N11	09	N1	1	1	1
09N11	09	N1	1	0	67
09N11	09	N1	1	0	88
09N11	09	N1	1	0	85
09N11	09	N1	1	1	66
09N11	09	N1	1	1	27
09N11	09	N1	1	0	18
09N11	09	N1	1	0	44
09N11	09	N1	1	1	5
09N11	09	N1	1	0	12
09N11	09	N1	1	1	47
09N11	09	N1	1	1	44
09N12	09	N1	2	1	5
09N12	09	N1	2	0	22
09N12	09	N1	2	1	71
09N12	09	N1	2	0	76
09N12	09	N1	2	0	101
09N12	09	N1	2	0	25
09N12	09	N1	2	1	2
09N12	09	N1	2	1	10
09N12	09	N1	2	0	55
09N12	09	N1	2	0	76
09N12	09	N1	2	1	24
09N12	09	N1	2	1	23
09N12	09	N1	2	1	35
09N12	09	N1	2	1	15
09N21	09	N2	1	0	24
09N21	09	N2	1	0	28
09N21	09	N2	1	1	40
09N21	09	N2	1	1	68
09N21	09	N2	1	1	69
09N21	09	N2	1	1	90
09N21	09	N2	1	1	86
09N21	09	N2	1	1	50
09N21	09	N2	1	1	25
09N21	09	N2	1	1	1
09N21	09	N2	1	0	101
09N21	09	N2	1	1	9
09N21	09	N2	1	1	14
09N21	09	N2	1	0	15
09N21	09	N2	1	0	44
09N21	09	N2	1	1	62
09N21	09	N2	1	1	20
09N21	09	N2	1	1	13
09N21	09	N2	1	0	12
09N21	09	N2	1	0	35
09N21	09	N2	1	1	21
09N21	09	N2	1	1	17
09N21	09	N2	1	0	34
09N21	09	N2	1	0	88
09N21	09	N2	1	1	20
09N21	09	N2	1	0	21
09N21	09	N2	1	1	6
09N21	09	N2	1	0	33
09N21	09	N2	1	0	45
09N21	09	N2	1	0	65
09N22	09	N2	2	1	6
09N22	09	N2	2	0	23
09N22	09	N2	2	1	17
09N22	09	N2	2	1	1
09N22	09	N2	2	1	6
09N22	09	N2	2	0	54
09N22	09	N2	2	1	3
09N22	09	N2	2	1	3
09N22	09	N2	2	1	25
09N22	09	N2	2	1	8
09N22	09	N2	2	1	19
09N22	09	N2	2	0	12
09N22	09	N2	2	0	12
09N22	09	N2	2	0	12
09N22	09	N2	2	1	25
09N22	09	N2	2	0	66
09N22	09	N2	2	1	40
09N22	09	N2	2	1	15
09N22	09	N2	2	1	32
09N22	09	N2	2	0	56
09N22	09	N2	2	0	65
09N22	09	N2	2	1	9
09N22	09	N2	2	1	34
09N22	09	N2	2	0	65
09N22	09	N2	2	0	65
09N22	09	N2	2	0	76
09N22	09	N2	2	0	76
09N22	09	N2	2	1	44
09N22	09	N2	2	1	19
09N22	09	N2	2	0	23
10D11	10	D1	1	1	52
10D11	10	D1	1	1	41
10D11	10	D1	1	0	30
10D11	10	D1	1	1	36
10D11	10	D1	1	1	52
10D11	10	D1	1	0	50
10D11	10	D1	1	0	50
10D11	10	D1	1	1	59
10D11	10	D1	1	1	14
10D11	10	D1	1	1	15
10D11	10	D1	1	0	10
10D11	10	D1	1	1	37
10D11	10	D1	1	0	50
10D11	10	D1	1	0	100
10D11	10	D1	1	0	40
10D11	10	D1	1	1	68
10D11	10	D1	1	0	20
10D11	10	D1	1	1	16
10D11	10	D1	1	0	60
10D11	10	D1	1	0	110
10D11	10	D1	1	0	50
10D11	10	D1	1	0	30
10D11	10	D1	1	0	40
10D11	10	D1	1	1	70
10D11	10	D1	1	1	12
10D11	10	D1	1	0	20
10D11	10	D1	1	0	30
10D11	10	D1	1	1	26
10D11	10	D1	1	0	50
10D11	10	D1	1	0	80
10D12	10	D1	2	0	50
10D12	10	D1	2	0	30
10D12	10	D1	2	1	33
10D12	10	D1	2	0	80
10D12	10	D1	2	1	40
10D12	10	D1	2	0	20
10D12	10	D1	2	1	34
10D12	10	D1	2	1	65
10D12	10	D1	2	1	22
10D12	10	D1	2	0	70
10D12	10	D1	2	0	12
10D12	10	D1	2	1	78
10D12	10	D1	2	0	40
10D12	10	D1	2	1	14
10D12	10	D1	2	0	60
10D12	10	D1	2	1	15
10D12	10	D1	2	0	90
10D12	10	D1	2	0	30
10D12	10	D1	2	0	40
10D12	10	D1	2	0	80
10D12	10	D1	2	0	50
10D12	10	D1	2	0	10
10D12	10	D1	2	0	85
10D12	10	D1	2	1	3
10D12	10	D1	2	1	11
10D12	10	D1	2	0	12
10D12	10	D1	2	0	90
10D12	10	D1	2	0	50
10D12	10	D1	2	0	20
10D12	10	D1	2	1	56
10D21	10	D2	1	0	50
10D21	10	D2	1	1	49
10D21	10	D2	1	0	20
10D21	10	D2	1	0	80
10D21	10	D2	1	1	39
10D21	10	D2	1	1	33
10D21	10	D2	1	0	80
10D21	10	D2	1	1	81
10D21	10	D2	1	0	10
10D21	10	D2	1	1	47
10D21	10	D2	1	0	30
10D21	10	D2	1	1	76
10D21	10	D2	1	0	40
10D21	10	D2	1	0	50
10D21	10	D2	1	0	20
10D21	10	D2	1	1	30
10D21	10	D2	1	0	50
10D21	10	D2	1	1	50
10D21	10	D2	1	0	80
10D21	10	D2	1	0	20
10D21	10	D2	1	1	48
10D21	10	D2	1	1	9
10D21	10	D2	1	0	70
10D21	10	D2	1	0	30
10D21	10	D2	1	0	50
10D21	10	D2	1	1	16
10D21	10	D2	1	0	100
10D21	10	D2	1	0	70
10D21	10	D2	1	0	30
10D21	10	D2	1	0	50
10D22	10	D2	2	0	50
10D22	10	D2	2	0	60
10D22	10	D2	2	0	30
10D22	10	D2	2	0	40
10D22	10	D2	2	0	10
10D22	10	D2	2	1	28
10D22	10	D2	2	1	62
10D22	10	D2	2	1	27
10D22	10	D2	2	1	20
10D22	10	D2	2	0	50
10D22	10	D2	2	1	85
10D22	10	D2	2	1	5
10D22	10	D2	2	1	27
10D22	10	D2	2	1	39
10D22	10	D2	2	1	21
10D22	10	D2	2	0	30
10D22	10	D2	2	1	81
10D22	10	D2	2	0	40
10D22	10	D2	2	0	70
10D22	10	D2	2	1	18
10D22	10	D2	2	1	84
10D22	10	D2	2	0	40
10D22	10	D2	2	1	39
10D22	10	D2	2	0	90
10D22	10	D2	2	0	80
10D22	10	D2	2	0	30
10D22	10	D2	2	0	50
10D22	10	D2	2	0	70
10D22	10	D2	2	1	98
10D22	10	D2	2	0	12
10N11	10	N1	1	0	50
10N11	10	N1	1	0	70
10N11	10	N1	1	1	52
10N11	10	N1	1	0	20
10N11	10	N1	1	1	53
10N11	10	N1	1	1	18
10N11	10	N1	1	0	40
10N11	10	N1	1	1	38
10N11	10	N1	1	0	12
10N11	10	N1	1	1	54
10N11	10	N1	1	0	50
10N11	10	N1	1	0	60
10N11	10	N1	1	1	4
10N11	10	N1	1	0	30
10N11	10	N1	1	1	9
10N11	10	N1	1	1	70
10N11	10	N1	1	1	41
10N11	10	N1	1	0	60
10N11	10	N1	1	1	9
10N11	10	N1	1	1	29
10N11	10	N1	1	0	30
10N11	10	N1	1	0	60
10N11	10	N1	1	1	10
10N11	10	N1	1	1	35
10N11	10	N1	1	1	18
10N11	10	N1	1	0	20
10N11	10	N1	1	0	30
10N11	10	N1	1	0	40
10N11	10	N1	1	1	29
10N11	10	N1	1	1	6
10N12	10	N1	2	0	40
10N12	10	N1	2	0	50
10N12	10	N1	2	0	60
10N12	10	N1	2	0	20
10N12	10	N1	2	0	30
10N12	10	N1	2	1	92
10N12	10	N1	2	1	1
10N12	10	N1	2	0	20
10N12	10	N1	2	1	32
10N12	10	N1	2	1	48
10N12	10	N1	2	0	70
10N12	10	N1	2	1	37
10N12	10	N1	2	0	50
10N12	10	N1	2	0	90
10N12	10	N1	2	0	40
10N12	10	N1	2	0	12
10N12	10	N1	2	1	46
10N12	10	N1	2	0	60
10N12	10	N1	2	0	70
10N12	10	N1	2	0	80
10N12	10	N1	2	0	20
10N12	10	N1	2	0	40
10N12	10	N1	2	1	66
10N12	10	N1	2	0	60
10N12	10	N1	2	1	57
10N12	10	N1	2	1	6
10N12	10	N1	2	1	22
10N12	10	N1	2	1	2
10N12	10	N1	2	1	3
10N12	10	N1	2	1	39
10N21	10	N2	1	0	40
10N21	10	N2	1	1	34
10N21	10	N2	1	1	29
10N21	10	N2	1	1	15
10N21	10	N2	1	1	42
10N21	10	N2	1	0	40
10N21	10	N2	1	0	30
10N21	10	N2	1	1	54
10N21	10	N2	1	0	50
10N21	10	N2	1	1	21
10N21	10	N2	1	1	21
10N21	10	N2	1	0	20
10N21	10	N2	1	0	50
10N21	10	N2	1	1	17
10N21	10	N2	1	1	12
10N21	10	N2	1	0	50
10N21	10	N2	1	1	53
10N21	10	N2	1	0	50
10N21	10	N2	1	0	50
10N21	10	N2	1	0	50
10N21	10	N2	1	1	13
10N21	10	N2	1	1	9
10N21	10	N2	1	0	80
10N21	10	N2	1	0	70
10N21	10	N2	1	0	90
10N21	10	N2	1	0	20
10N21	10	N2	1	1	38
10N21	10	N2	1	0	40
10N21	10	N2	1	1	68
10N21	10	N2	1	1	34
10N22	10	N2	2	0	40
10N22	10	N2	2	0	80
10N22	10	N2	2	0	70
10N22	10	N2	2	0	30
10N22	10	N2	2	1	47
10N22	10	N2	2	0	35
10N22	10	N2	2	0	80
10N22	10	N2	2	1	66
10N22	10	N2	2	0	40
10N22	10	N2	2	1	28
10N22	10	N2	2	0	30
10N22	10	N2	2	1	19
10N22	10	N2	2	0	12
10N22	10	N2	2	1	72
10N22	10	N2	2	1	35
10N22	10	N2	2	1	5
10N22	10	N2	2	1	35
10N22	10	N2	2	1	38
10N22	10	N2	2	0	30
10N22	10	N2	2	1	46
10N22	10	N2	2	0	20
10N22	10	N2	2	0	50
10N22	10	N2	2	1	54
10N22	10	N2	2	1	53
10N22	10	N2	2	1	15
10N22	10	N2	2	0	30
10N22	10	N2	2	0	90
10N22	10	N2	2	1	17
10N22	10	N2	2	1	21
10N22	10	N2	2	0	70
07D11	07	D1	1	1	1
07D11	07	D1	1	1	59
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	1	53
07D11	07	D1	1	0	64
07D11	07	D1	1	1	6
07D11	07	D1	1	1	31
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	1	13
07D11	07	D1	1	0	64
07D11	07	D1	1	0	64
07D11	07	D1	1	1	36
07D11	07	D1	1	1	58
07D11	07	D1	1	0	64
07D11	07	D1	1	1	7
07D11	07	D1	1	1	32
07D11	07	D1	1	0	64
07D11	07	D1	1	1	28
07D11	07	D1	1	1	48
07D11	07	D1	1	1	23
07D11	07	D1	1	0	64
07D11	07	D1	1	1	40
07D11	07	D1	1	1	21
07D12	07	D1	2	1	53
07D12	07	D1	2	1	39
07D12	07	D1	2	0	64
07D12	07	D1	2	0	64
07D12	07	D1	2	1	22
07D12	07	D1	2	1	17
07D12	07	D1	2	1	11
07D12	07	D1	2	1	26
07D12	07	D1	2	0	64
07D12	07	D1	2	0	64
07D12	07	D1	2	1	23
07D12	07	D1	2	1	50
07D12	07	D1	2	0	64
07D12	07	D1	2	1	24
07D12	07	D1	2	1	34
07D12	07	D1	2	0	64
07D12	07	D1	2	1	18
07D12	07	D1	2	1	8
07D12	07	D1	2	1	35
07D12	07	D1	2	0	64
07D12	07	D1	2	0	64
07D12	07	D1	2	1	48
07D12	07	D1	2	0	64
07D12	07	D1	2	1	10
07D12	07	D1	2	1	53
07D12	07	D1	2	1	61
07D12	07	D1	2	0	64
07D12	07	D1	2	0	64
07D12	07	D1	2	1	51
07D12	07	D1	2	0	64
07D21	07	D2	1	1	20
07D21	07	D2	1	0	64
07D21	07	D2	1	1	6
07D21	07	D2	1	1	12
07D21	07	D2	1	0	64
07D21	07	D2	1	0	64
07D21	07	D2	1	0	64
07D21	07	D2	1	1	7
07D21	07	D2	1	1	56
07D21	07	D2	1	1	4
07D21	07	D2	1	1	36
07D21	07	D2	1	0	64
07D21	07	D2	1	1	12
07D21	07	D2	1	1	20
07D21	07	D2	1	1	43
07D21	07	D2	1	0	64
07D21	07	D2	1	1	34
07D21	07	D2	1	0	64
07D21	07	D2	1	1	45
07D21	07	D2	1	1	7
07D21	07	D2	1	1	61
07D21	07	D2	1	0	64
07D21	07	D2	1	1	49
07D21	07	D2	1	1	51
07D21	07	D2	1	1	31
07D21	07	D2	1	1	52
07D21	07	D2	1	1	23
07D21	07	D2	1	0	64
07D21	07	D2	1	1	26
07D21	07	D2	1	1	40
07D22	07	D2	2	0	64
07D22	07	D2	2	1	64
07D22	07	D2	2	0	64
07D22	07	D2	2	1	54
07D22	07	D2	2	0	64
07D22	07	D2	2	1	3
07D22	07	D2	2	1	15
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	1	28
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	1	25
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	1	63
07D22	07	D2	2	1	5
07D22	07	D2	2	1	43
07D22	07	D2	2	1	39
07D22	07	D2	2	0	64
07D22	07	D2	2	1	6
07D22	07	D2	2	0	64
07D22	07	D2	2	1	19
07D22	07	D2	2	0	64
07D22	07	D2	2	0	64
07D22	07	D2	2	1	52
07D22	07	D2	2	1	25
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	1	34
07N11	07	N1	1	0	64
07N11	07	N1	1	1	10
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	1	20
07N11	07	N1	1	1	49
07N11	07	N1	1	0	64
07N11	07	N1	1	1	8
07N11	07	N1	1	1	23
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	1	47
07N11	07	N1	1	1	52
07N11	07	N1	1	1	43
07N11	07	N1	1	1	32
07N11	07	N1	1	1	16
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	1	25
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	0	64
07N11	07	N1	1	1	11
07N11	07	N1	1	1	22
07N11	07	N1	1	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	1	47
07N12	07	N1	2	1	34
07N12	07	N1	2	1	5
07N12	07	N1	2	1	8
07N12	07	N1	2	1	17
07N12	07	N1	2	1	51
07N12	07	N1	2	1	31
07N12	07	N1	2	1	3
07N12	07	N1	2	1	47
07N12	07	N1	2	1	59
07N12	07	N1	2	1	45
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	1	33
07N12	07	N1	2	1	37
07N12	07	N1	2	1	40
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	1	38
07N12	07	N1	2	0	64
07N12	07	N1	2	1	45
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	0	64
07N12	07	N1	2	1	47
07N12	07	N1	2	1	61
07N21	07	N2	1	1	19
07N21	07	N2	1	0	64
07N21	07	N2	1	1	32
07N21	07	N2	1	0	64
07N21	07	N2	1	1	46
07N21	07	N2	1	1	42
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	1	10
07N21	07	N2	1	1	60
07N21	07	N2	1	1	30
07N21	07	N2	1	0	64
07N21	07	N2	1	1	12
07N21	07	N2	1	1	43
07N21	07	N2	1	0	64
07N21	07	N2	1	0	64
07N21	07	N2	1	1	60
07N21	07	N2	1	1	38
07N21	07	N2	1	0	64
07N21	07	N2	1	1	63
07N21	07	N2	1	0	64
07N22	07	N2	2	1	26
07N22	07	N2	2	1	36
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	1	41
07N22	07	N2	2	0	64
07N22	07	N2	2	1	10
07N22	07	N2	2	1	50
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	1	39
07N22	07	N2	2	1	3
07N22	07	N2	2	1	33
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	0	64
07N22	07	N2	2	1	23
07N22	07	N2	2	0	64
07N22	07	N2	2	1	27
07N22	07	N2	2	1	56
07N22	07	N2	2	1	59
07N22	07	N2	2	1	29
07N22	07	N2	2	1	37
08D11	08	D1	1	1	21
08D11	08	D1	1	0	35
08D11	08	D1	1	0	64
08D11	08	D1	1	0	35
08D11	08	D1	1	1	11
08D11	08	D1	1	1	44
08D11	08	D1	1	1	27
08D11	08	D1	1	0	45
08D11	08	D1	1	0	80
08D11	08	D1	1	0	25
08D11	08	D1	1	1	71
08D11	08	D1	1	1	51
08D11	08	D1	1	0	35
08D11	08	D1	1	0	64
08D11	08	D1	1	1	7
08D11	08	D1	1	0	100
08D11	08	D1	1	1	21
08D11	08	D1	1	1	45
08D11	08	D1	1	0	25
08D11	08	D1	1	0	35
08D11	08	D1	1	1	30
08D11	08	D1	1	1	42
08D11	08	D1	1	1	16
08D11	08	D1	1	1	97
08D11	08	D1	1	0	80
08D11	08	D1	1	1	48
08D11	08	D1	1	0	75
08D11	08	D1	1	1	25
08D11	08	D1	1	1	9
08D11	08	D1	1	0	64
08D12	08	D1	2	0	65
08D12	08	D1	2	1	11
08D12	08	D1	2	1	56
08D12	08	D1	2	0	45
08D12	08	D1	2	1	53
08D12	08	D1	2	0	45
08D12	08	D1	2	1	75
08D12	08	D1	2	0	65
08D12	08	D1	2	0	80
08D12	08	D1	2	1	43
08D12	08	D1	2	0	90
08D12	08	D1	2	1	78
08D12	08	D1	2	1	18
08D12	08	D1	2	1	15
08D12	08	D1	2	0	45
08D12	08	D1	2	1	32
08D12	08	D1	2	0	75
08D12	08	D1	2	1	38
08D12	08	D1	2	1	45
08D12	08	D1	2	0	45
08D12	08	D1	2	0	55
08D12	08	D1	2	1	7
08D12	08	D1	2	1	53
08D12	08	D1	2	1	1
08D12	08	D1	2	0	56
08D12	08	D1	2	1	12
08D12	08	D1	2	1	1
08D12	08	D1	2	0	64
08D12	08	D1	2	0	75
08D12	08	D1	2	0	64
08D21	08	D2	1	1	31
08D21	08	D2	1	0	64
08D21	08	D2	1	0	55
08D21	08	D2	1	1	7
08D21	08	D2	1	0	80
08D21	08	D2	1	0	45
08D21	08	D2	1	0	35
08D21	08	D2	1	0	64
08D21	08	D2	1	1	17
08D21	08	D2	1	0	55
08D21	08	D2	1	1	74
08D21	08	D2	1	1	89
08D21	08	D2	1	1	44
08D21	08	D2	1	0	55
08D21	08	D2	1	1	36
08D21	08	D2	1	0	35
08D21	08	D2	1	1	21
08D21	08	D2	1	0	64
08D21	08	D2	1	0	75
08D21	08	D2	1	0	45
08D21	08	D2	1	1	12
08D21	08	D2	1	1	39
08D21	08	D2	1	1	5
08D21	08	D2	1	1	12
08D21	08	D2	1	1	50
08D21	08	D2	1	1	42
08D21	08	D2	1	0	35
08D21	08	D2	1	1	38
08D21	08	D2	1	0	50
08D21	08	D2	1	1	10
08D22	08	D2	2	1	3
08D22	08	D2	2	0	64
08D22	08	D2	2	1	29
08D22	08	D2	2	0	25
08D22	08	D2	2	1	49
08D22	08	D2	2	0	45
08D22	08	D2	2	1	53
08D22	08	D2	2	1	46
08D22	08	D2	2	0	45
08D22	08	D2	2	1	36
08D22	08	D2	2	1	18
08D22	08	D2	2	1	41
08D22	08	D2	2	0	35
08D22	08	D2	2	1	22
08D22	08	D2	2	1	32
08D22	08	D2	2	1	12
08D22	08	D2	2	0	65
08D22	08	D2	2	0	10
08D22	08	D2	2	1	13
08D22	08	D2	2	1	100
08D22	08	D2	2	1	93
08D22	08	D2	2	1	63
08D22	08	D2	2	0	55
08D22	08	D2	2	1	38
08D22	08	D2	2	0	34
08D22	08	D2	2	0	65
08D22	08	D2	2	0	85
08D22	08	D2	2	0	55
08D22	08	D2	2	1	31
08D22	08	D2	2	1	22
08N11	08	N1	1	0	64
08N11	08	N1	1	0	45
08N11	08	N1	1	0	54
08N11	08	N1	1	1	63
08N11	08	N1	1	0	75
08N11	08	N1	1	0	55
08N11	08	N1	1	0	75
08N11	08	N1	1	0	64
08N11	08	N1	1	0	45
08N11	08	N1	1	0	35
08N11	08	N1	1	1	43
08N11	08	N1	1	1	28
08N11	08	N1	1	0	25
08N11	08	N1	1	0	35
08N11	08	N1	1	1	14
08N11	08	N1	1	1	36
08N11	08	N1	1	0	25
08N11	08	N1	1	0	65
08N11	08	N1	1	1	20
08N11	08	N1	1	0	90
08N11	08	N1	1	0	55
08N11	08	N1	1	0	75
08N11	08	N1	1	0	45
08N11	08	N1	1	0	32
08N11	08	N1	1	0	64
08N11	08	N1	1	1	71
08N11	08	N1	1	1	45
08N11	08	N1	1	0	45
08N11	08	N1	1	1	1
08N11	08	N1	1	0	76
08N12	08	N1	2	0	64
08N12	08	N1	2	0	75
08N12	08	N1	2	0	45
08N12	08	N1	2	1	21
08N12	08	N1	2	1	29
08N12	08	N1	2	0	45
08N12	08	N1	2	1	62
08N12	08	N1	2	1	42
08N12	08	N1	2	0	44
08N12	08	N1	2	1	54
08N12	08	N1	2	0	45
08N12	08	N1	2	0	67
08N12	08	N1	2	0	68
08N12	08	N1	2	1	31
08N12	08	N1	2	1	3
