subjID	participant	shift	activity	ballooncount	explosion	pumps
05N21	05	N2	1	19	1	40
05N21	05	N2	1	20	0	40
05N21	05	N2	1	21	1	40
05N21	05	N2	1	22	0	40
05N21	05	N2	1	23	1	40
05N21	05	N2	1	24	0	40
05N21	05	N2	1	25	0	40
05N21	05	N2	1	26	0	40
05N21	05	N2	1	27	0	40
05N21	05	N2	1	28	0	40
05N21	05	N2	1	29	0	40
05N21	05	N2	1	30	0	40
05N22	05	N2	2	1	0	69
05N22	05	N2	2	2	0	69
05N22	05	N2	2	3	1	69
05N22	05	N2	2	4	0	69
05N22	05	N2	2	5	0	69
05N22	05	N2	2	6	0	69
05N22	05	N2	2	7	1	69
05N22	05	N2	2	8	1	69
05N22	05	N2	2	9	1	69
05N22	05	N2	2	10	0	69
05N22	05	N2	2	11	0	69
05N22	05	N2	2	12	0	69
05N22	05	N2	2	13	1	69
05N22	05	N2	2	14	1	69
05N22	05	N2	2	15	0	69
05N22	05	N2	2	16	0	69
05N22	05	N2	2	17	1	69
05N22	05	N2	2	18	0	69
05N22	05	N2	2	19	0	69
05N22	05	N2	2	20	0	69
05N22	05	N2	2	21	0	69
05N22	05	N2	2	22	0	69
05N22	05	N2	2	23	0	69
05N22	05	N2	2	24	1	69
05N22	05	N2	2	25	1	69
05N22	05	N2	2	26	1	69
05N22	05	N2	2	27	1	69
05N22	05	N2	2	28	1	69
05N22	05	N2	2	29	1	69
05N22	05	N2	2	30	1	69
06D11	06	D1	1	1	0	45
06D11	06	D1	1	2	0	50
06D11	06	D1	1	3	0	64
06D11	06	D1	1	4	1	80
06D11	06	D1	1	5	1	80
06D11	06	D1	1	6	1	20
06D11	06	D1	1	7	0	30
06D11	06	D1	1	8	0	80
06D11	06	D1	1	9	0	64
06D11	06	D1	1	10	1	100
06D11	06	D1	1	11	1	100
06D11	06	D1	1	12	0	64
06D11	06	D1	1	13	1	100
06D11	06	D1	1	14	1	80
06D11	06	D1	1	15	1	76
06D11	06	D1	1	16	1	65
06D11	06	D1	1	17	0	64
06D11	06	D1	1	18	0	80
06D11	06	D1	1	19	0	38
06D11	06	D1	1	20	0	50
06D11	06	D1	1	21	1	64
06D11	06	D1	1	22	1	80
06D11	06	D1	1	23	1	80
06D11	06	D1	1	24	1	80
06D11	06	D1	1	25	0	28
06D11	06	D1	1	26	0	80
06D11	06	D1	1	27	1	50
06D11	06	D1	1	28	1	64
06D11	06	D1	1	29	1	64
06D11	06	D1	1	30	1	48
06D12	06	D1	2	1	0	64
06D12	06	D1	2	2	1	80
06D12	06	D1	2	3	1	80
06D12	06	D1	2	4	0	35
06D12	06	D1	2	5	1	80
06D12	06	D1	2	6	1	58
06D12	06	D1	2	7	1	64
06D12	06	D1	2	8	1	40
06D12	06	D1	2	9	0	28
06D12	06	D1	2	10	1	64
06D12	06	D1	2	11	0	64
06D12	06	D1	2	12	1	78
06D12	06	D1	2	13	1	78
06D12	06	D1	2	14	1	78
06D12	06	D1	2	15	0	80
06D12	06	D1	2	16	1	48
06D12	06	D1	2	17	0	24
06D12	06	D1	2	18	0	45
06D12	06	D1	2	19	0	64
06D12	06	D1	2	20	0	25
06D12	06	D1	2	21	1	80
06D12	06	D1	2	22	1	74
06D12	06	D1	2	23	1	64
06D12	06	D1	2	24	1	75
06D12	06	D1	2	25	0	36
06D12	06	D1	2	26	1	80
06D12	06	D1	2	27	1	50
06D12	06	D1	2	28	1	50
06D12	06	D1	2	29	1	64
06D12	06	D1	2	30	0	66
06D21	06	D2	1	1	0	64
06D21	06	D2	1	2	1	80
06D21	06	D2	1	3	0	36
06D21	06	D2	1	4	0	68
06D21	06	D2	1	5	1	80
06D21	06	D2	1	6	1	27
06D21	06	D2	1	7	0	90
06D21	06	D2	1	8	0	78
06D21	06	D2	1	9	1	48
06D21	06	D2	1	10	1	40
06D21	06	D2	1	11	0	60
06D21	06	D2	1	12	1	74
06D21	06	D2	1	13	0	60
06D21	06	D2	1	14	0	50
06D21	06	D2	1	15	1	76
06D21	06	D2	1	16	0	76
06D21	06	D2	1	17	1	45
06D21	06	D2	1	18	0	30
06D21	06	D2	1	19	0	50
06D21	06	D2	1	20	0	64
06D21	06	D2	1	21	0	80
06D21	06	D2	1	22	0	35
06D21	06	D2	1	23	1	64
06D21	06	D2	1	24	1	90
06D21	06	D2	1	25	1	90
06D21	06	D2	1	26	1	50
06D21	06	D2	1	27	1	64
06D21	06	D2	1	28	0	64
06D21	06	D2	1	29	0	80
06D21	06	D2	1	30	0	48
06D22	06	D2	2	1	1	64
06D22	06	D2	2	2	0	64
06D22	06	D2	2	3	1	70
06D22	06	D2	2	4	0	70
06D22	06	D2	2	5	0	36
06D22	06	D2	2	6	0	48
06D22	06	D2	2	7	1	90
06D22	06	D2	2	8	0	90
06D22	06	D2	2	9	1	121
06D22	06	D2	2	10	1	121
06D22	06	D2	2	11	0	20
06D22	06	D2	2	12	1	58
06D22	06	D2	2	13	0	58
06D22	06	D2	2	14	1	70
06D22	06	D2	2	15	0	70
06D22	06	D2	2	16	0	100
06D22	06	D2	2	17	0	60
06D22	06	D2	2	18	1	36
06D22	06	D2	2	19	1	36
06D22	06	D2	2	20	0	36
06D22	06	D2	2	21	0	50
06D22	06	D2	2	22	0	70
06D22	06	D2	2	23	0	26
06D22	06	D2	2	24	1	16
06D22	06	D2	2	25	0	30
06D22	06	D2	2	26	1	100
06D22	06	D2	2	27	1	64
06D22	06	D2	2	28	1	64
06D22	06	D2	2	29	1	64
06D22	06	D2	2	30	1	50
06N11	06	N1	1	1	0	80
06N11	06	N1	1	2	0	64
06N11	06	N1	1	3	0	36
06N11	06	N1	1	4	0	48
06N11	06	N1	1	5	1	120
06N11	06	N1	1	6	1	90
06N11	06	N1	1	7	1	90
06N11	06	N1	1	8	1	90
06N11	06	N1	1	9	0	64
06N11	06	N1	1	10	1	85
06N11	06	N1	1	11	1	68
06N11	06	N1	1	12	0	36
06N11	06	N1	1	13	0	64
06N11	06	N1	1	14	1	90
06N11	06	N1	1	15	0	76
06N11	06	N1	1	16	1	38
06N11	06	N1	1	17	0	50
06N11	06	N1	1	18	1	80
06N11	06	N1	1	19	0	60
06N11	06	N1	1	20	1	90
06N11	06	N1	1	21	0	90
06N11	06	N1	1	22	0	76
06N11	06	N1	1	23	0	48
06N11	06	N1	1	24	1	36
06N11	06	N1	1	25	0	36
06N11	06	N1	1	26	0	50
06N11	06	N1	1	27	1	64
06N11	06	N1	1	28	1	66
06N11	06	N1	1	29	1	76
06N11	06	N1	1	30	0	46
06N12	06	N1	2	1	1	64
06N12	06	N1	2	2	1	56
06N12	06	N1	2	3	1	48
06N12	06	N1	2	4	0	36
06N12	06	N1	2	5	1	48
06N12	06	N1	2	6	1	76
06N12	06	N1	2	7	0	76
06N12	06	N1	2	8	1	80
06N12	06	N1	2	9	0	50
06N12	06	N1	2	10	0	78
06N12	06	N1	2	11	0	36
06N12	06	N1	2	12	1	80
06N12	06	N1	2	13	0	80
06N12	06	N1	2	14	1	76
06N12	06	N1	2	15	1	64
06N12	06	N1	2	16	0	48
06N12	06	N1	2	17	1	90
06N12	06	N1	2	18	0	75
06N12	06	N1	2	19	0	36
06N12	06	N1	2	20	0	60
06N12	06	N1	2	21	1	74
06N12	06	N1	2	22	0	74
06N12	06	N1	2	23	0	82
06N12	06	N1	2	24	1	26
06N12	06	N1	2	25	0	26
06N12	06	N1	2	26	0	40
06N12	06	N1	2	27	1	58
06N12	06	N1	2	28	1	86
06N12	06	N1	2	29	1	90
06N12	06	N1	2	30	1	64
06N21	06	N2	1	1	0	60
06N21	06	N2	1	2	1	70
06N21	06	N2	1	3	0	70
06N21	06	N2	1	4	1	46
06N21	06	N2	1	5	0	36
06N21	06	N2	1	6	0	64
06N21	06	N2	1	7	0	80
06N21	06	N2	1	8	1	36
06N21	06	N2	1	9	0	48
06N21	06	N2	1	10	1	100
06N21	06	N2	1	11	1	80
06N21	06	N2	1	12	0	48
06N21	06	N2	1	13	1	64
06N21	06	N2	1	14	0	80
06N21	06	N2	1	15	0	50
06N21	06	N2	1	16	1	80
06N21	06	N2	1	17	1	40
06N21	06	N2	1	18	1	60
06N21	06	N2	1	19	0	70
06N21	06	N2	1	20	0	30
06N21	06	N2	1	21	1	60
06N21	06	N2	1	22	0	30
06N21	06	N2	1	23	1	100
06N21	06	N2	1	24	0	36
06N21	06	N2	1	25	0	50
06N21	06	N2	1	26	0	80
06N21	06	N2	1	27	1	64
06N21	06	N2	1	28	1	48
06N21	06	N2	1	29	1	64
06N21	06	N2	1	30	1	64
06N22	06	N2	2	1	0	64
06N22	06	N2	2	2	0	80
06N22	06	N2	2	3	1	48
06N22	06	N2	2	4	1	36
06N22	06	N2	2	5	0	36
06N22	06	N2	2	6	1	80
06N22	06	N2	2	7	1	80
06N22	06	N2	2	8	1	80
06N22	06	N2	2	9	0	70
06N22	06	N2	2	10	1	64
06N22	06	N2	2	11	1	90
06N22	06	N2	2	12	0	56
06N22	06	N2	2	13	1	48
06N22	06	N2	2	14	0	48
06N22	06	N2	2	15	1	100
06N22	06	N2	2	16	0	100
06N22	06	N2	2	17	1	64
06N22	06	N2	2	18	0	36
06N22	06	N2	2	19	1	76
06N22	06	N2	2	20	0	80
06N22	06	N2	2	21	0	76
06N22	06	N2	2	22	0	36
06N22	06	N2	2	23	0	80
06N22	06	N2	2	24	1	78
06N22	06	N2	2	25	0	48
06N22	06	N2	2	26	0	78
06N22	06	N2	2	27	0	48
06N22	06	N2	2	28	1	64
06N22	06	N2	2	29	1	64
06N22	06	N2	2	30	1	78
09D11	09	D1	1	1	1	25
09D11	09	D1	1	2	0	12
09D11	09	D1	1	3	0	18
09D11	09	D1	1	4	1	25
09D11	09	D1	1	5	1	36
09D11	09	D1	1	6	1	22
09D11	09	D1	1	7	0	18
09D11	09	D1	1	8	0	15
09D11	09	D1	1	9	0	45
09D11	09	D1	1	10	0	50
09D11	09	D1	1	11	0	28
09D11	09	D1	1	12	0	76
09D11	09	D1	1	13	1	54
09D11	09	D1	1	14	1	85
09D11	09	D1	1	15	1	26
09D11	09	D1	1	16	1	65
09D11	09	D1	1	17	0	35
09D11	09	D1	1	18	0	66
09D11	09	D1	1	19	1	98
09D11	09	D1	1	20	0	18
09D11	09	D1	1	21	0	78
09D11	09	D1	1	22	0	67
09D11	09	D1	1	23	0	25
09D11	09	D1	1	24	1	15
09D11	09	D1	1	25	0	5
09D11	09	D1	1	26	0	65
09D11	09	D1	1	27	1	98
09D11	09	D1	1	28	0	75
09D11	09	D1	1	29	0	25
09D11	09	D1	1	30	0	20
09D12	09	D1	2	1	0	55
09D12	09	D1	2	2	0	43
09D12	09	D1	2	3	0	32
09D12	09	D1	2	4	0	21
09D12	09	D1	2	5	1	88
09D12	09	D1	2	6	1	77
09D12	09	D1	2	7	0	68
09D12	09	D1	2	8	1	100
09D12	09	D1	2	9	1	98
09D12	09	D1	2	10	0	45
09D12	09	D1	2	11	0	88
09D12	09	D1	2	12	0	65
09D12	09	D1	2	13	0	58
09D12	09	D1	2	14	1	120
09D12	09	D1	2	15	1	98
09D12	09	D1	2	16	0	54
09D12	09	D1	2	17	1	32
09D12	09	D1	2	18	0	16
09D12	09	D1	2	19	0	100
09D12	09	D1	2	20	0	59
09D12	09	D1	2	21	1	85
09D12	09	D1	2	22	0	25
09D12	09	D1	2	23	0	53
09D12	09	D1	2	24	0	101
09D12	09	D1	2	25	1	105
09D12	09	D1	2	26	0	57
09D12	09	D1	2	27	1	105
09D12	09	D1	2	28	0	60
09D12	09	D1	2	29	1	110
09D12	09	D1	2	30	0	25
09D21	09	D2	1	1	1	65
09D21	09	D2	1	2	1	43
09D21	09	D2	1	3	0	23
09D21	09	D2	1	4	0	34
09D21	09	D2	1	5	1	78
09D21	09	D2	1	6	0	66
09D21	09	D2	1	7	1	89
09D21	09	D2	1	8	1	104
09D21	09	D2	1	9	0	56
09D21	09	D2	1	10	0	21
09D21	09	D2	1	11	1	95
09D21	09	D2	1	12	1	56
09D21	09	D2	1	13	0	31
09D21	09	D2	1	14	1	100
09D21	09	D2	1	15	0	75
09D21	09	D2	1	16	1	55
09D21	09	D2	1	17	1	45
09D21	09	D2	1	18	0	21
09D21	09	D2	1	19	0	44
09D21	09	D2	1	20	1	95
09D21	09	D2	1	21	0	85
09D21	09	D2	1	22	1	55
09D21	09	D2	1	23	0	18
09D21	09	D2	1	24	1	34
09D21	09	D2	1	25	0	12
09D21	09	D2	1	26	0	14
09D21	09	D2	1	27	0	33
09D21	09	D2	1	28	0	50
09D21	09	D2	1	29	1	105
09D21	09	D2	1	30	0	77
09D22	09	D2	2	1	0	50
09D22	09	D2	2	2	1	87
09D22	09	D2	2	3	0	23
09D22	09	D2	2	4	1	28
09D22	09	D2	2	5	0	18
09D22	09	D2	2	6	0	87
09D22	09	D2	2	7	1	99
09D22	09	D2	2	8	0	75
09D22	09	D2	2	9	0	45
09D22	09	D2	2	10	0	102
09D22	09	D2	2	11	1	56
09D22	09	D2	2	12	0	18
09D22	09	D2	2	13	1	22
09D22	09	D2	2	14	0	15
09D22	09	D2	2	15	0	45
09D22	09	D2	2	16	1	98
09D22	09	D2	2	17	1	88
09D22	09	D2	2	18	1	67
09D22	09	D2	2	19	0	45
09D22	09	D2	2	20	1	77
09D22	09	D2	2	21	0	22
09D22	09	D2	2	22	0	53
09D22	09	D2	2	23	1	101
09D22	09	D2	2	24	1	101
09D22	09	D2	2	25	1	99
09D22	09	D2	2	26	0	88
09D22	09	D2	2	27	0	98
09D22	09	D2	2	28	0	69
09D22	09	D2	2	29	1	88
09D22	09	D2	2	30	1	24
09N11	09	N1	1	1	1	67
09N11	09	N1	1	2	0	56
09N11	09	N1	1	3	0	88
09N11	09	N1	1	4	1	98
09N11	09	N1	1	5	1	18
09N11	09	N1	1	6	0	98
09N11	09	N1	1	7	1	101
09N11	09	N1	1	8	0	87
09N11	09	N1	1	9	1	99
09N11	09	N1	1	10	1	55
09N11	09	N1	1	11	1	44
09N11	09	N1	1	12	1	26
09N11	09	N1	1	13	0	12
09N11	09	N1	1	14	1	66
09N11	09	N1	1	15	0	77
09N11	09	N1	1	16	1	109
09N11	09	N1	1	17	1	98
09N11	09	N1	1	18	1	75
09N11	09	N1	1	19	1	13
09N11	09	N1	1	20	0	67
09N11	09	N1	1	21	0	88
09N11	09	N1	1	22	0	85
09N11	09	N1	1	23	1	102
09N11	09	N1	1	24	1	55
09N11	09	N1	1	25	0	18
09N11	09	N1	1	26	0	44
09N11	09	N1	1	27	1	76
09N11	09	N1	1	28	0	12
09N11	09	N1	1	29	1	99
09N11	09	N1	1	30	1	45
09N12	09	N1	2	1	1	35
09N12	09	N1	2	2	0	22
09N12	09	N1	2	3	1	99
09N12	09	N1	2	4	0	76
09N12	09	N1	2	5	0	101
09N12	09	N1	2	6	0	25
09N12	09	N1	2	7	1	21
09N12	09	N1	2	8	1	21
09N12	09	N1	2	9	0	55
09N12	09	N1	2	10	0	76
09N12	09	N1	2	11	1	110
09N12	09	N1	2	12	1	110
09N12	09	N1	2	13	1	110
09N12	09	N1	2	14	1	110
09N21	09	N2	1	1	0	24
09N21	09	N2	1	2	0	28
09N21	09	N2	1	3	1	44
09N21	09	N2	1	4	1	87
09N21	09	N2	1	5	1	101
09N21	09	N2	1	6	1	101
09N21	09	N2	1	7	1	101
09N21	09	N2	1	8	1	101
09N21	09	N2	1	9	1	101
09N21	09	N2	1	10	1	101
09N21	09	N2	1	11	0	101
09N21	09	N2	1	12	1	33
09N21	09	N2	1	13	1	18
09N21	09	N2	1	14	0	15
09N21	09	N2	1	15	0	44
09N21	09	N2	1	16	1	66
09N21	09	N2	1	17	1	33
09N21	09	N2	1	18	1	21
09N21	09	N2	1	19	0	12
09N21	09	N2	1	20	0	35
09N21	09	N2	1	21	1	67
09N21	09	N2	1	22	1	56
09N21	09	N2	1	23	0	34
09N21	09	N2	1	24	0	88
09N21	09	N2	1	25	1	55
09N21	09	N2	1	26	0	21
09N21	09	N2	1	27	1	33
09N21	09	N2	1	28	0	33
09N21	09	N2	1	29	0	45
09N21	09	N2	1	30	0	65
09N22	09	N2	2	1	1	56
09N22	09	N2	2	2	0	23
09N22	09	N2	2	3	1	55
09N22	09	N2	2	4	1	89
09N22	09	N2	2	5	1	90
09N22	09	N2	2	6	0	54
09N22	09	N2	2	7	1	77
09N22	09	N2	2	8	1	12
09N22	09	N2	2	9	1	33
09N22	09	N2	2	10	1	32
09N22	09	N2	2	11	1	21
09N22	09	N2	2	12	0	12
09N22	09	N2	2	13	0	12
09N22	09	N2	2	14	0	12
09N22	09	N2	2	15	1	43
09N22	09	N2	2	16	0	66
09N22	09	N2	2	17	1	78
09N22	09	N2	2	18	1	67
09N22	09	N2	2	19	1	67
09N22	09	N2	2	20	0	56
09N22	09	N2	2	21	0	65
09N22	09	N2	2	22	1	65
09N22	09	N2	2	23	1	65
09N22	09	N2	2	24	0	65
09N22	09	N2	2	25	0	65
09N22	09	N2	2	26	0	76
09N22	09	N2	2	27	0	76
09N22	09	N2	2	28	1	76
09N22	09	N2	2	29	1	56
09N22	09	N2	2	30	0	23
10D11	10	D1	1	1	1	70
10D11	10	D1	1	2	1	65
10D11	10	D1	1	3	0	30
10D11	10	D1	1	4	1	40
10D11	10	D1	1	5	1	70
10D11	10	D1	1	6	0	50
10D11	10	D1	1	7	0	50
10D11	10	D1	1	8	1	80
10D11	10	D1	1	9	1	90
10D11	10	D1	1	10	1	60
10D11	10	D1	1	11	0	10
10D11	10	D1	1	12	1	40
10D11	10	D1	1	13	0	50
10D11	10	D1	1	14	0	100
10D11	10	D1	1	15	0	40
10D11	10	D1	1	16	1	80
10D11	10	D1	1	17	0	20
10D11	10	D1	1	18	1	60
10D11	10	D1	1	19	0	60
10D11	10	D1	1	20	0	110
10D11	10	D1	1	21	0	50
10D11	10	D1	1	22	0	30
10D11	10	D1	1	23	0	40
10D11	10	D1	1	24	1	90
10D11	10	D1	1	25	1	60
10D11	10	D1	1	26	0	20
10D11	10	D1	1	27	0	30
10D11	10	D1	1	28	1	70
10D11	10	D1	1	29	0	50
10D11	10	D1	1	30	0	80
10D12	10	D1	2	1	0	50
10D12	10	D1	2	2	0	30
10D12	10	D1	2	3	1	80
10D12	10	D1	2	4	0	80
10D12	10	D1	2	5	1	60
10D12	10	D1	2	6	0	20
10D12	10	D1	2	7	1	50
10D12	10	D1	2	8	1	100
10D12	10	D1	2	9	1	50
10D12	10	D1	2	10	0	70
10D12	10	D1	2	11	0	12
10D12	10	D1	2	12	1	90
10D12	10	D1	2	13	0	40
10D12	10	D1	2	14	1	20
10D12	10	D1	2	15	0	60
10D12	10	D1	2	16	1	60
10D12	10	D1	2	17	0	90
10D12	10	D1	2	18	0	30
10D12	10	D1	2	19	0	40
10D12	10	D1	2	20	0	80
10D12	10	D1	2	21	0	50
10D12	10	D1	2	22	0	10
10D12	10	D1	2	23	0	85
10D12	10	D1	2	24	1	50
10D12	10	D1	2	25	1	50
10D12	10	D1	2	26	0	12
10D12	10	D1	2	27	0	90
10D12	10	D1	2	28	0	50
10D12	10	D1	2	29	0	20
10D12	10	D1	2	30	1	90
10D21	10	D2	1	1	0	50
10D21	10	D2	1	2	1	50
10D21	10	D2	1	3	0	20
10D21	10	D2	1	4	0	80
10D21	10	D2	1	5	1	40
10D21	10	D2	1	6	1	40
10D21	10	D2	1	7	0	80
10D21	10	D2	1	8	1	100
10D21	10	D2	1	9	0	10
10D21	10	D2	1	10	1	60
10D21	10	D2	1	11	0	30
10D21	10	D2	1	12	1	95
10D21	10	D2	1	13	0	40
10D21	10	D2	1	14	0	50
10D21	10	D2	1	15	0	20
10D21	10	D2	1	16	1	100
10D21	10	D2	1	17	0	50
10D21	10	D2	1	18	1	80
10D21	10	D2	1	19	0	80
10D21	10	D2	1	20	0	20
10D21	10	D2	1	21	1	80
10D21	10	D2	1	22	1	48
10D21	10	D2	1	23	0	70
10D21	10	D2	1	24	0	30
10D21	10	D2	1	25	0	50
10D21	10	D2	1	26	1	100
10D21	10	D2	1	27	0	100
10D21	10	D2	1	28	0	70
10D21	10	D2	1	29	0	30
10D21	10	D2	1	30	0	50
10D22	10	D2	2	1	0	50
10D22	10	D2	2	2	0	60
10D22	10	D2	2	3	0	30
10D22	10	D2	2	4	0	40
10D22	10	D2	2	5	0	10
10D22	10	D2	2	6	1	80
10D22	10	D2	2	7	1	80
10D22	10	D2	2	8	1	70
10D22	10	D2	2	9	1	60
10D22	10	D2	2	10	0	50
10D22	10	D2	2	11	1	90
10D22	10	D2	2	12	1	50
10D22	10	D2	2	13	1	50
10D22	10	D2	2	14	1	80
10D22	10	D2	2	15	1	60
10D22	10	D2	2	16	0	30
10D22	10	D2	2	17	1	100
10D22	10	D2	2	18	0	40
10D22	10	D2	2	19	0	70
10D22	10	D2	2	20	1	90
10D22	10	D2	2	21	1	90
10D22	10	D2	2	22	0	40
10D22	10	D2	2	23	1	70
10D22	10	D2	2	24	0	90
10D22	10	D2	2	25	0	80
10D22	10	D2	2	26	0	30
10D22	10	D2	2	27	0	50
10D22	10	D2	2	28	0	70
10D22	10	D2	2	29	1	110
10D22	10	D2	2	30	0	12
10N11	10	N1	1	1	0	50
10N11	10	N1	1	2	0	70
10N11	10	N1	1	3	1	90
10N11	10	N1	1	4	0	20
10N11	10	N1	1	5	1	90
10N11	10	N1	1	6	1	90
10N11	10	N1	1	7	0	40
10N11	10	N1	1	8	1	100
10N11	10	N1	1	9	0	12
10N11	10	N1	1	10	1	80
10N11	10	N1	1	11	0	50
10N11	10	N1	1	12	0	60
10N11	10	N1	1	13	1	100
10N11	10	N1	1	14	0	30
10N11	10	N1	1	15	1	50
10N11	10	N1	1	16	1	70
10N11	10	N1	1	17	1	80
10N11	10	N1	1	18	0	60
10N11	10	N1	1	19	1	90
10N11	10	N1	1	20	1	90
10N11	10	N1	1	21	0	30
10N11	10	N1	1	22	0	60
10N11	10	N1	1	23	1	90
10N11	10	N1	1	24	1	90
10N11	10	N1	1	25	1	40
10N11	10	N1	1	26	0	20
10N11	10	N1	1	27	0	30
10N11	10	N1	1	28	0	40
10N11	10	N1	1	29	1	80
10N11	10	N1	1	30	1	50
10N12	10	N1	2	1	0	40
10N12	10	N1	2	2	0	50
10N12	10	N1	2	3	0	60
10N12	10	N1	2	4	0	20
10N12	10	N1	2	5	0	30
10N12	10	N1	2	6	1	100
10N12	10	N1	2	7	1	30
10N12	10	N1	2	8	0	20
10N12	10	N1	2	9	1	70
10N12	10	N1	2	10	1	80
10N12	10	N1	2	11	0	70
10N12	10	N1	2	12	1	40
10N12	10	N1	2	13	0	50
10N12	10	N1	2	14	0	90
10N12	10	N1	2	15	0	40
10N12	10	N1	2	16	0	12
10N12	10	N1	2	17	1	80
10N12	10	N1	2	18	0	60
10N12	10	N1	2	19	0	70
10N12	10	N1	2	20	0	80
10N12	10	N1	2	21	0	20
10N12	10	N1	2	22	0	40
10N12	10	N1	2	23	1	80
10N12	10	N1	2	24	0	60
10N12	10	N1	2	25	1	90
10N12	10	N1	2	26	1	90
10N12	10	N1	2	27	1	50
10N12	10	N1	2	28	1	40
10N12	10	N1	2	29	1	80
10N12	10	N1	2	30	1	60
10N21	10	N2	1	1	0	40
10N21	10	N2	1	2	1	50
10N21	10	N2	1	3	1	30
10N21	10	N2	1	4	1	80
10N21	10	N2	1	5	1	70
10N21	10	N2	1	6	0	40
10N21	10	N2	1	7	0	30
10N21	10	N2	1	8	1	90
10N21	10	N2	1	9	0	50
10N21	10	N2	1	10	1	90
10N21	10	N2	1	11	1	40
10N21	10	N2	1	12	0	20
10N21	10	N2	1	13	0	50
10N21	10	N2	1	14	1	100
10N21	10	N2	1	15	1	20
10N21	10	N2	1	16	0	50
10N21	10	N2	1	17	1	90
10N21	10	N2	1	18	0	50
10N21	10	N2	1	19	0	50
10N21	10	N2	1	20	0	50
10N21	10	N2	1	21	1	80
10N21	10	N2	1	22	1	80
10N21	10	N2	1	23	0	80
10N21	10	N2	1	24	0	70
10N21	10	N2	1	25	0	90
10N21	10	N2	1	26	0	20
10N21	10	N2	1	27	1	60
10N21	10	N2	1	28	0	40
10N21	10	N2	1	29	1	80
10N21	10	N2	1	30	1	80
10N22	10	N2	2	1	0	40
10N22	10	N2	2	2	0	80
10N22	10	N2	2	3	0	70
10N22	10	N2	2	4	0	30
10N22	10	N2	2	5	1	50
10N22	10	N2	2	6	0	35
10N22	10	N2	2	7	0	80
10N22	10	N2	2	8	1	80
10N22	10	N2	2	9	0	40
10N22	10	N2	2	10	1	50
10N22	10	N2	2	11	0	30
10N22	10	N2	2	12	1	90
10N22	10	N2	2	13	0	12
10N22	10	N2	2	14	1	90
10N22	10	N2	2	15	1	60
10N22	10	N2	2	16	1	40
10N22	10	N2	2	17	1	50
10N22	10	N2	2	18	1	50
10N22	10	N2	2	19	0	30
10N22	10	N2	2	20	1	90
10N22	10	N2	2	21	0	20
10N22	10	N2	2	22	0	50
10N22	10	N2	2	23	1	80
10N22	10	N2	2	24	1	90
10N22	10	N2	2	25	1	50
10N22	10	N2	2	26	0	30
10N22	10	N2	2	27	0	90
10N22	10	N2	2	28	1	90
10N22	10	N2	2	29	1	30
10N22	10	N2	2	30	0	70
07D11	07	D1	1	1	1	64
07D11	07	D1	1	2	1	64
07D11	07	D1	1	3	0	64
07D11	07	D1	1	4	0	64
07D11	07	D1	1	5	0	64
07D11	07	D1	1	6	1	64
07D11	07	D1	1	7	0	64
07D11	07	D1	1	8	1	64
07D11	07	D1	1	9	1	64
07D11	07	D1	1	10	0	64
07D11	07	D1	1	11	0	64
07D11	07	D1	1	12	0	64
07D11	07	D1	1	13	0	64
07D11	07	D1	1	14	0	64
07D11	07	D1	1	15	0	64
07D11	07	D1	1	16	1	64
07D11	07	D1	1	17	0	64
07D11	07	D1	1	18	0	64
07D11	07	D1	1	19	1	64
07D11	07	D1	1	20	1	64
07D11	07	D1	1	21	0	64
07D11	07	D1	1	22	1	64
07D11	07	D1	1	23	1	64
07D11	07	D1	1	24	0	64
07D11	07	D1	1	25	1	64
07D11	07	D1	1	26	1	64
07D11	07	D1	1	27	1	64
07D11	07	D1	1	28	0	64
07D11	07	D1	1	29	1	64
07D11	07	D1	1	30	1	64
07D12	07	D1	2	1	1	64
07D12	07	D1	2	2	1	64
07D12	07	D1	2	3	0	64
07D12	07	D1	2	4	0	64
07D12	07	D1	2	5	1	64
07D12	07	D1	2	6	1	64
07D12	07	D1	2	7	1	64
07D12	07	D1	2	8	1	64
07D12	07	D1	2	9	0	64
07D12	07	D1	2	10	0	64
07D12	07	D1	2	11	1	64
07D12	07	D1	2	12	1	64
07D12	07	D1	2	13	0	64
07D12	07	D1	2	14	1	64
07D12	07	D1	2	15	1	64
07D12	07	D1	2	16	0	64
07D12	07	D1	2	17	1	64
07D12	07	D1	2	18	1	64
07D12	07	D1	2	19	1	64
07D12	07	D1	2	20	0	64
07D12	07	D1	2	21	0	64
07D12	07	D1	2	22	1	64
07D12	07	D1	2	23	0	64
07D12	07	D1	2	24	1	64
07D12	07	D1	2	25	1	64
07D12	07	D1	2	26	1	64
07D12	07	D1	2	27	0	64
07D12	07	D1	2	28	0	64
07D12	07	D1	2	29	1	64
07D12	07	D1	2	30	0	64
07D21	07	D2	1	1	1	64
07D21	07	D2	1	2	0	64
07D21	07	D2	1	3	1	64
07D21	07	D2	1	4	1	64
07D21	07	D2	1	5	0	64
07D21	07	D2	1	6	0	64
07D21	07	D2	1	7	0	64
07D21	07	D2	1	8	1	64
07D21	07	D2	1	9	1	64
07D21	07	D2	1	10	1	64
07D21	07	D2	1	11	1	64
07D21	07	D2	1	12	0	64
07D21	07	D2	1	13	1	64
07D21	07	D2	1	14	1	64
07D21	07	D2	1	15	1	64
